flow_id,duration,protocol,pkts_fwd,pkts_bwd,mean_pkt_len_fwd,mean_pkt_len_bwd,flowBytesPerSecond,flowPktsPerSecond,total_fiat,mean_fiat,median_fiat,min_fiat,max_fiat,std_fiat,total_biat,mean_biat,median_biat,min_biat,max_biat,std_biat,mean_flowiat,median_flowiat,min_flowiat,max_flowiat,std_flowiat,flowiat_skew,flowiat_kurtosis,size_skewness,size_kurtosis,Label
1600974000702712,4.784076929092407,6,76,62,130.1184210526316,1290.725806451613,18794.430217713427,28.84568999315405,4.784076929092407,0.0637876923878987,0.0004630088806152,5.960464477539063e-06,4.54929518699646,0.5215208104778805,4.7837910652160645,0.0784228043478043,0.0005819797515869,3.2901763916015625e-05,4.628459930419922,0.5874471474215914,0.034920269555419,0.0002660751342773,5.960464477539063e-06,4.54929518699646,0.3871564700634849,11.571442852312115,131.93482080114086,2.953866870783494,8.609192473073984,7
4860026948537162,4.800659894943237,6,68,43,1225.1911764705883,144.8139534883721,18651.6024795501,23.12182125564062,4.800659894943237,0.0716516402230333,4.410743713378906e-05,2.86102294921875e-06,4.557121992111206,0.5522184661101448,4.800275087356567,0.1142922639846801,0.0008045434951782,2.7179718017578125e-05,4.632843017578125,0.7057267095535507,0.0436423626813021,0.0001900196075439,2.86102294921875e-06,4.557121992111206,0.4323689795254182,10.340445625804415,104.95320029853109,1.231206102718715,-0.3124293271736067,7
3019962143422377,5.85900092124939,6,97,73,858.6701030927835,126.89041095890413,15796.891184011543,29.015185743262982,5.85900092124939,0.0610312595963478,0.0006564855575561,1.9073486328125e-06,5.569066047668457,0.5651845328900652,5.858698129653931,0.0813708073563045,0.0007520914077758,5.91278076171875e-05,5.645591020584106,0.660387832159245,0.0346686445044342,0.0002820491790771,1.9073486328125e-06,5.569066047668457,0.4270305348727361,12.88045059241536,163.9394733542589,1.972552880536529,2.62649901839166,7
432488032464643,12.888332843780518,6,4,4,99.25,137.75,73.5548974014489,0.6207164337675012,12.888332843780518,4.296110947926839,0.1740758419036865,0.0899791717529296,12.6242778301239,5.889003355168319,12.664308071136476,4.221436023712158,0.1268510818481445,0.0445339679718017,12.492923021316528,5.848921090848742,1.84119040625436,0.050027847290039,7.891654968261719e-05,12.492923021316528,4.348837140555462,2.040680311734601,2.1654386159155887,0.948285543452182,-0.4566393146360084,4
432488032464643,11.87856101989746,6,6,6,124.5,66.66666666666667,96.5605175642648,1.0102233746915237,11.87856101989746,2.375712203979492,2.515044927597046,0.1605458259582519,3.521252155303955,1.2208323899239608,11.656101942062378,2.331220388412476,2.5154330730438232,0.1597728729248047,3.68786096572876,1.2360776737826658,1.079869183627042,0.1714107990264892,0.0499989986419677,3.4656782150268555,1.3551357353765945,0.772720798100751,-1.1733014539879023,2.7602542156816527,6.172550685945453,4
432488032464643,11.390324115753174,6,7,7,93.14285714285714,104.42857142857144,121.41884514833671,1.229113399910856,11.307498931884766,1.884583155314128,0.4688199758529663,0.0684981346130371,8.511242866516113,3.017953612305009,11.2191321849823,1.8698553641637168,0.4581910371780395,0.0419280529022216,8.582369089126587,3.0468335998774143,0.8761787781348596,0.1027538776397705,7.891654968261719e-05,8.408488988876343,2.210551948884212,3.009293596381145,7.383336983099896,1.7994355301318417,2.508938710779158,4
432488032464643,12.021294832229614,6,6,6,125.5,73.0,99.07418598592866,0.998228574165528,12.021294832229614,2.404258966445923,0.526763916015625,0.1300249099731445,10.025737047195436,3.824801034243498,11.798394918441772,2.3596789836883545,0.5281498432159424,0.1290419101715088,9.803389072418211,3.736249722369986,1.0928449847481467,0.1709470748901367,0.0500149726867675,9.803389072418211,2.7678339280558166,2.798301376014498,5.929720933846987,2.824120451956366,6.401625533720258,4
432488032464643,8.194952011108398,6,7,7,145.71428571428572,86.14285714285714,198.04874974252388,1.708368759331691,8.194952011108398,1.3658253351847331,0.4546979665756225,0.0363240242004394,5.625757932662964,1.9707147004643484,7.972082853317261,1.3286804755528767,0.4253139495849609,0.0899050235748291,5.404093027114868,1.88609471673306,0.6303809239314153,0.0890989303588867,8.797645568847656e-05,5.404093027114868,1.4207547844313966,2.8821585319807466,6.825754001731895,1.687107467877229,1.7143537390080876,4
432488032464643,5.873561859130859,6,4,4,98.5,137.75,160.89044819217014,1.3620355402511757,5.873561859130859,1.95785395304362,0.1716809272766113,0.0801360607147216,5.621744871139526,2.59103166202547,5.650960922241211,1.8836536407470703,0.1363680362701416,0.0344429016113281,5.480149984359741,2.543447351592361,0.8390802655901227,0.0509889125823974,6.890296936035156e-05,5.480149984359741,1.8953774500786824,2.038236709193345,2.160055754301052,0.9618469783631683,-0.4045831217025886,4
432488032464643,9.096970081329346,6,3,3,187.66666666666663,66.66666666666667,83.87408040024052,0.6595602652705675,9.096970081329346,4.548485040664673,4.548485040664673,0.1319551467895507,8.965014934539795,4.416529893875122,8.87379002571106,4.43689501285553,4.43689501285553,0.1303780078887939,8.743412017822266,4.306517004966736,1.819394016265869,0.0804100036621093,0.0499680042266845,8.743412017822266,3.462292847128321,1.4993874571177204,0.24917580545045,1.7253222398368906,1.0839777605825311,4
